startYear,genres,averageRating,numVotes,count
2010.0,Animation,6.66,231173.79,14
2010.0,Biography,7.17,148181.56,18
2010.0,Comedy,6.29,85214.25,117
2010.0,Crime,6.62,81437.68,56
2010.0,Documentary,7.6,38948.1,10
2010.0,Drama,6.72,77786.07,174
2010.0,Family,5.74,130871.94,16
2010.0,Fantasy,6.27,142807.41,22
2010.0,History,6.95,87906.0,12
2010.0,Horror,5.69,67141.72,36
2010.0,Music,6.18,63389.88,8
2010.0,Musical,6.4,84729.0,1
2010.0,Mystery,6.23,125922.58,26
2010.0,Romance,6.42,70529.29,65
2010.0,Sci-Fi,6.43,325318.08,13
2010.0,Sport,7.2,42071.5,2
2010.0,Thriller,6.26,121758.75,52
2010.0,War,7.77,66223.67,3
2010.0,Western,6.9,179786.5,2
2011.0,Action,6.25,154503.73,92
2011.0,Adventure,6.29,180016.74,61
2011.0,Animation,6.4,90338.95,20
2011.0,Biography,7.03,115353.22,18
2011.0,Comedy,6.35,88221.77,120
2011.0,Crime,6.58,79262.15,46
2011.0,Documentary,7.18,22646.67,12
2011.0,Drama,6.7,82899.51,184
2011.0,Family,6.58,80304.64,11
2011.0,Fantasy,5.96,183564.42,26
2011.0,History,6.61,23070.43,7
2011.0,Horror,5.66,60441.11,37
2011.0,Music,6.53,38451.0,6
2011.0,Musical,8.1,75768.0,1
2011.0,Mystery,6.31,152050.41,34
2011.0,Romance,6.52,83683.55,65
2011.0,Sci-Fi,6.43,223532.68,28
2011.0,Sport,7.2,175073.33,6
2011.0,Thriller,6.26,104046.92,60
2011.0,War,6.23,20202.0,6
2012.0,Action,6.32,153509.02,88
2012.0,Adventure,6.39,212970.91,53
2012.0,Animation,6.76,103491.9,21
2012.0,Biography,7.32,86023.0,20
2012.0,Comedy,6.39,85086.03,119
2012.0,Crime,6.47,93325.1,67
2012.0,Documentary,7.21,22638.31,13
2012.0,Drama,6.75,96845.78,170
2012.0,Family,6.12,47231.55,11
2012.0,Fantasy,6.32,140993.12,24
2012.0,History,6.78,100293.6,10
2012.0,Horror,5.6,52933.36,44
2012.0,Music,6.88,58381.45,11
2012.0,Musical,6.7,201071.5,2
2012.0,Mystery,6.11,90621.07,28
2012.0,Romance,6.64,88546.72,53
2012.0,Sci-Fi,6.42,334756.33,18
2012.0,Sport,6.56,45840.6,5
2012.0,Thriller,6.28,100340.4,62
2012.0,War,6.97,15258.0,3
2012.0,Western,6.95,756324.5,2
2013.0,Action,6.32,166172.45,92
2013.0,Adventure,6.47,190594.02,57
2013.0,Animation,6.53,118535.21,19
2013.0,Biography,7.09,157278.66,32
2013.0,Comedy,6.4,100293.39,117
2013.0,Crime,6.61,128270.16,69
2013.0,Documentary,6.79,25892.22,9
2013.0,Drama,6.76,86576.53,197
2013.0,Family,6.67,122647.33,3
2013.0,Fantasy,6.28,166735.79,19
2013.0,History,6.99,103766.0,8
2013.0,Horror,5.93,93149.97,38
2013.0,Music,6.25,44503.45,11
2013.0,Musical,6.52,29120.25,4
2013.0,Mystery,6.65,108205.36,33
2013.0,Romance,6.54,65304.98,53
2013.0,Sci-Fi,6.41,222097.06,34
2013.0,Sport,7.45,64196.25,4
2013.0,Thriller,6.17,80169.19,75
2013.0,War,7.07,65454.67,3
2013.0,Western,6.35,184777.0,2
2014.0,Action,6.4,162885.8,105
2014.0,Adventure,6.67,243402.03,58
2014.0,Animation,7.16,125780.54,13
2014.0,Biography,7.1,91024.81,32
2014.0,Comedy,6.36,82418.7,125
2014.0,Crime,6.61,86801.11,72
2014.0,Documentary,7.88,20329.0,12
2014.0,Drama,6.68,85497.15,211
2014.0,Family,5.94,74305.73,11
2014.0,Fantasy,5.93,84013.08,25
2014.0,History,7.06,45754.35,17
2014.0,Horror,5.78,45976.15,46
2014.0,Music,7.13,95511.77,13
2014.0,Musical,4.2,34537.5,2
2014.0,Mystery,6.26,97946.37,43
2014.0,Romance,6.46,48955.64,64
2014.0,Sci-Fi,6.52,340789.04,25
2014.0,Sport,6.67,41323.33,3
2014.0,Thriller,6.22,108609.53,73
2014.0,War,7.18,106660.83,6
2014.0,Western,6.6,77804.67,3
2015.0,Action,6.45,135595.6,92
2015.0,Adventure,6.63,201082.39,59
2015.0,Animation,6.87,92973.89,18
2015.0,Biography,7.08,80945.98,43
2015.0,Comedy,6.46,70127.82,120
2015.0,Crime,6.58,87779.12,56
2015.0,Documentary,7.26,21516.43,14
2015.0,Drama,6.74,69511.43,211
2015.0,Family,6.53,96304.17,6
2015.0,Fantasy,6.27,52195.67,24
2015.0,History,6.98,69544.63,19
2015.0,Horror,5.6,37812.32,40
2015.0,Music,6.51,50651.0,9
2015.0,Musical,4.4,21824.0,1
2015.0,Mystery,5.99,57742.77,39
2015.0,Romance,6.64,49804.87,52
2015.0,Sci-Fi,5.98,197394.94,32
2015.0,Sport,6.89,59338.38,8
2015.0,Thriller,6.06,71597.95,60
2015.0,War,6.87,36549.38,8
2015.0,Western,6.43,43956.33,3
2016.0,Action,6.37,126124.35,108
2016.0,Adventure,6.4,185426.66,64
2016.0,Animation,7.09,128582.1,21
2016.0,Biography,7.12,75268.95,39
2016.0,Comedy,6.46,84375.64,101
2016.0,Crime,6.53,55181.06,69
2016.0,Documentary,7.79,18267.08,12
2016.0,Drama,6.77,66009.2,210
2016.0,Family,6.98,114337.85,13
2016.0,Fantasy,6.21,144651.4,25
2016.0,History,7.13,78746.89,19
2016.0,Horror,5.84,67100.63,52
2016.0,Music,7.27,120574.67,6
2016.0,Musical,6.67,32036.0,3
2016.0,Mystery,6.3,57092.5,36
2016.0,News,8.2,27627.0,1
2016.0,Romance,6.7,55717.43,37
2016.0,Sci-Fi,6.3,216043.5,22
2016.0,Sport,6.95,25326.55,11
2016.0,Thriller,6.27,61019.67,63
2016.0,War,7.5,60655.0,2
2016.0,Western,6.2,79174.67,3
2017.0,Action,6.36,130748.79,98
2017.0,Adventure,6.28,158703.5,54
2017.0,Animation,6.49,85376.8,15
2017.0,Biography,6.77,54405.0,38
2017.0,Comedy,6.25,76041.36,98
2017.0,Crime,6.54,77014.2,70
2017.0,Documentary,7.5,23740.14,7
2017.0,Drama,6.61,63863.12,205
2017.0,Family,7.16,88362.0,7
2017.0,Fantasy,6.21,147085.16,31
2017.0,History,6.97,60487.37,19
2017.0,Horror,5.9,69927.94,52
2017.0,Music,6.19,20413.5,10
2017.0,Musical,6.75,142149.5,2
2017.0,Mystery,6.35,82460.97,37
2017.0,Romance,6.3,44157.05,41
2017.0,Sci-Fi,6.01,141589.56,18
2017.0,Sport,7.18,28104.0,4
2017.0,Thriller,6.21,61103.51,67
2017.0,War,6.56,43525.91,11
2017.0,Western,7.3,50495.0,2
2018.0,Action,6.35,107584.42,102
2018.0,Adventure,6.54,144101.58,67
2018.0,Animation,6.87,78467.0,19
2018.0,Biography,6.84,58449.34,50
2018.0,Comedy,6.39,60401.18,111
2018.0,Crime,6.47,49483.68,69
2018.0,Documentary,7.61,30434.89,9
2018.0,Drama,6.72,48336.47,216
2018.0,Family,6.44,61908.4,10
2018.0,Fantasy,6.25,67984.83,30
2018.0,History,6.93,38809.53,19
2018.0,Horror,5.99,80522.52,40
2018.0,Music,7.03,88775.47,15
2018.0,Musical,6.95,116878.0,2
2018.0,Mystery,6.15,54727.85,39
2018.0,Romance,6.34,45425.6,40
2018.0,Sci-Fi,6.16,169960.82,34
2018.0,Sport,7.02,44838.6,5
2018.0,Thriller,6.07,49539.09,66
2018.0,War,7.22,27487.5,4
2018.0,Western,6.9,63496.0,1
2019.0,Action,6.32,100127.11,94
2019.0,Adventure,6.45,120748.68,62
2019.0,Animation,6.87,77006.47,17
2019.0,Biography,7.16,68456.68,37
2019.0,Comedy,6.39,74486.83,107
2019.0,Crime,6.63,80080.28,68
2019.0,Documentary,7.58,17408.5,12
2019.0,Drama,6.75,74106.51,192
2019.0,Family,5.92,50443.77,13
2019.0,Fantasy,6.3,90992.74,23
2019.0,History,7.1,48671.58,19
2019.0,Horror,5.99,82878.18,50
2019.0,Music,6.9,52217.71,7
2019.0,Musical,6.6,118674.5,2
2019.0,Mystery,6.22,50929.24,46
2019.0,Romance,6.64,42279.97,38
2019.0,Sci-Fi,6.17,108481.23,26
2019.0,Sport,7.48,16360.67,6
2019.0,Thriller,6.15,73787.61,54
2019.0,War,7.35,125832.12,8
2019.0,Western,7.1,17739.0,1
2020.0,Action,5.8,69385.32,57
2020.0,Adventure,6.2,80338.5,38
2020.0,Animation,6.91,62970.45,11
2020.0,Biography,6.74,30582.62,13
2020.0,Comedy,6.25,46878.21,76
2020.0,Crime,6.19,36651.05,41
2020.0,Documentary,7.8,35425.86,7
2020.0,Drama,6.28,40494.83,129
2020.0,Family,5.95,26504.0,12
2020.0,Fantasy,5.44,64239.54,13
2020.0,History,6.85,60060.0,8
2020.0,Horror,5.77,38291.29,41
2020.0,Music,6.5,24761.67,6
2020.0,Musical,6.27,45326.67,3
2020.0,Mystery,6.16,39877.75,44
2020.0,Romance,5.81,32733.8,25
2020.0,Sci-Fi,6.05,91124.5,14
2020.0,Sport,6.86,21124.6,5
2020.0,Thriller,5.85,40486.62,37
2020.0,War,6.94,42790.2,5
2021.0,Action,6.3,92397.28,89
2021.0,Adventure,6.49,111700.3,57
2021.0,Animation,6.78,54090.12,17
2021.0,Biography,7.2,36903.69,26
2021.0,Comedy,6.39,63663.39,62
2021.0,Crime,6.29,57655.98,58
2021.0,Documentary,7.66,16602.12,8
2021.0,Drama,6.59,48037.74,136
2021.0,Family,5.71,45330.71,7
2021.0,Fantasy,6.35,152286.0,15
2021.0,History,6.42,42410.5,12
2021.0,Horror,5.89,44310.84,32
2021.0,Music,7.37,28824.67,6
2021.0,Musical,6.9,47797.4,5
2021.0,Mystery,6.14,48087.5,28
2021.0,Romance,6.39,33227.5,26
2021.0,Sci-Fi,5.9,95018.3,20
2021.0,Sport,7.52,33239.0,6
2021.0,Thriller,6.02,61785.28,47
2021.0,War,5.47,35288.0,3
2021.0,Western,6.87,78002.33,3
2022.0,Action,6.76,54116.09,22
2022.0,Adventure,6.41,43914.5,14
2022.0,Animation,6.24,30956.2,5
2022.0,Biography,6.8,24102.67,3
2022.0,Comedy,6.59,30025.6,20
2022.0,Crime,6.56,51213.95,19
2022.0,Documentary,6.8,32883.67,3
2022.0,Drama,6.75,58411.34,29
2022.0,Family,6.5,43799.0,1
2022.0,Fantasy,6.5,43799.0,1
2022.0,History,6.5,17511.0,1
2022.0,Horror,5.75,41087.5,6
2022.0,Music,6.4,19167.5,2
2022.0,Mystery,5.84,39211.43,7
2022.0,Romance,6.34,22567.8,5
2022.0,Sci-Fi,5.2,40301.0,1
2022.0,Sport,6.6,18462.0,2
2022.0,Thriller,6.25,24396.65,17
